id,tsne_x,tsne_y,cluster
2-3666,6.02014030823878,-1.3712592691268546,2
2-38458,1.354707323881132,1.3898262085858462,2
2-132,10.123230805730744,-12.166564624402449,2
2-26122,1.4698507579175493,-8.599810851355613,2
2-9556,-9.045766654619873,-11.75188609481772,2
2-9396,-14.491904962831734,-5.825803858827137,2
2-22979,-6.069676442631522,-9.519416467425204,1
2-3497,13.748691952470377,8.137184289340611,3
2-2245,-16.610954203650216,-11.404976092170669,2
2-38898,-18.559973467797384,-3.9765406287196208,2
2-19789,-21.872532276476296,-0.37363862862402764,4
2-24480,-4.42830867848821,-10.105777633476137,1
2-3422,-6.496546892834569,-7.326137593942355,1
2-24720,-5.585723322952602,-14.326793600056813,1
2-15397,3.438613815724055,-4.825396784703973,2
2-4681,5.090155484816353,-5.898951422356842,2
2-3545,-0.581140495315038,3.533850895136238,1
2-10910,13.721254545828211,9.962130126235174,3
2-1612,-10.46950201310104,7.47724187158531,2
2-3457,7.026048439191108,12.21686131705738,3
2-15574,7.794437332650599,5.0541233914045485,3
2-3374,18.108601322881714,11.372151114815992,3
2-3872,-4.13801903198278,2.6772116664545256,2
2-2543,2.3655608503438685,5.794095670313795,2
2-3681,2.1831735850200285,1.1213031060031486,3
2-3429,5.587435794528956,-0.7494209894679785,2
2-3690,-12.550924393569794,-3.3298003597060144,2
2-22731,-2.870515498825856,-7.543124976460193,1
2-14591,4.38037641870944,14.351174235436142,2
2-20511,-16.626508645383137,-4.4390465186525825,2
2-15646,-18.852573925199284,0.49724256034186964,4
2-4659,-2.2653081545350684,-5.075178470611466,1
2-12057,14.77148553170348,8.210435708192355,3
2-19326,-10.091541158455604,10.839927186673032,2
2-15640,-19.860383534252342,-0.6738457613524608,4
2-11651,6.008830540768639,7.009084430094214,3
2-15657,3.9860948647948606,-5.402884568387075,2
2-15534,-22.69053384479678,0.07380854701709323,4
2-3529,8.113614410063073,4.32585793645419,3
2-3467,13.481689338577816,13.005087009059173,2
2-4877,4.204522303872077,16.061942364721716,3
2-20205,-5.90933047329106,7.520318159666721,2
2-2392,-10.664909823933593,1.60288600018639,2
2-2191,2.1888116242778923,-0.5535420010025639,2
2-19144,-20.193719280375003,-1.5819531038326662,4
2-7366,1.1419582460034339,-8.413137634653458,2
2-3423,-3.581105720190395,-0.5352438664137907,2
2-15360,-12.390390680728098,6.8400852703009045,2
2-12961,1.5988805794587437,-9.136616097484202,2
2-4811,7.27825005838435,12.024101071658121,3
2-24955,-8.352695101950227,-5.288652164191992,1
2-1301,-10.84031439669871,6.874765544539917,2
2-39398,4.6485982530748045,-9.846235127395587,2
2-19936,-2.7546674510304587,-0.4279247743203954,2
2-24775,0.5510724235866078,-5.480411238738303,2
2-4577,-0.8002219221518636,-5.3887928692997935,2
2-26032,-17.085347146596362,-3.24854853615382,4
2-2244,3.4698151856162176,4.005878314409432,2
2-197,-5.091189851544187,-3.9073557831625902,2
2-575,-6.37298997188795,11.160261365306345,2
2-8236,4.1659705180626485,7.706496039398069,2
2-15472,3.7033376263994815,-1.516075936674326,2
2-5032,11.952840958060571,-14.055644782277305,2
2-38984,3.5263776438336376,9.544459571407986,2
2-20626,-17.463570268024462,1.7015603529618746,4
2-22961,5.877545009322429,-7.741164712015089,2
2-10215,13.368377747823478,-9.57122055158326,2
2-39322,9.15006979090245,0.24528667294197992,2
2-38496,9.398961238404338,10.745257446947184,3
2-10296,-20.605982492078116,0.6284279468658006,4
2-31863,11.387158017532842,-4.625619340483244,2
2-22930,8.658081716098154,4.307340621961069,3
2-59,-5.393668787037725,-8.935813738098446,1
2-11027,14.978112933954572,-5.842744843981441,2
2-14499,-9.645782834160686,5.375393805727184,2
2-29656,7.5083702329546504,-8.99042802421803,3
2-26014,-6.374906578262286,4.136288533742452,2
2-20567,-12.62305860261081,2.9478560335548876,3
2-31496,10.103432089514257,-7.396241031191414,2
2-5147,11.35186024499765,-13.353177998682707,2
2-10798,7.1974322885273665,-4.0582311629180206,2
2-8067,0.403051417952743,-7.884645367210194,2
2-15627,-17.03134151838891,-3.4640136276215405,2
2-26120,9.905072734022575,4.8138384195735755,3
2-30259,5.015353660273375,-6.723159859741982,2
2-25205,-7.070138118292779,-9.574932554077366,1
2-24479,-5.604610838386584,-7.85617884524949,1
2-19962,-7.3830689255521085,-5.8582279020741534,1
2-3584,13.495539019513833,9.099326661581495,3
2-22989,-11.646671774930306,7.590994503955246,2
2-1452,17.77074695730133,-0.513073637308317,3
2-7019,5.887345240882853,-14.164975595027602,2
2-38494,-10.485470612981436,-9.103244795093369,2
2-10800,3.554173020385127,-3.6352399798653936,2
2-38541,-15.167216603520481,-4.619686670762124,4
2-26026,0.28263455921035485,7.168208901460715,2
2-26121,-11.066430200828457,2.5947383341143526,2
2-172,-8.22573625425691,-4.516976607760578,2
2-2336,-6.328386328531139,10.922420402606491,2
2-4885,14.118688344979459,9.036912457045654,3
2-6697,4.706178981691382,10.16177994351095,2
2-39111,11.586268531399249,-1.1497942541051447,3
2-2332,4.272749198606516,-17.12995915253607,3
2-3625,-2.4555736539378517,-14.339236548192089,2
2-3393,5.931922038710724,-3.259478768940467,2
2-9301,11.599356634442982,-14.427260799827728,2
2-3641,-7.794537601944184,-3.2337137461088203,2
2-7649,11.173471580184238,12.246064277341413,2
2-8918,-11.41400170567756,-5.571950693036043,2
2-38331,2.54468274168451,2.9519659254710446,2
2-10920,6.7419441528854644,1.1790791308941453,3
2-16414,-9.75257121359129,7.587660054129906,2
2-22990,-7.093664707210783,-8.733921173013366,1
2-2471,0.5713552907069819,2.116817058085836,3
2-39353,3.2854184381724476,15.69247095019254,2
2-3628,14.710412489811404,8.652971048797738,2
2-12731,10.781763443991135,-5.585928171711635,2
2-26105,10.225735276792557,9.935052429904701,3
2-36379,10.901130144282911,-7.128905807161795,2
2-14396,-18.072134337365465,-0.9112955805096612,4
2-31807,2.649882743631733,-9.10881377518405,2
2-407,-5.445931653786845,1.120828761869101,2
2-11912,14.752083954489517,-14.17947691292191,2
2-3533,16.421872986717307,5.108018102546492,2
2-25906,3.263640546020541,10.54418289215202,2
2-2441,-0.7518649325219009,5.960746775667626,2
2-15529,12.68659759385565,-15.964918630582892,2
2-19491,-0.82841894942359,2.302824229608375,2
2-35511,11.579401065731494,-12.259810104228025,2
2-26862,13.034465409213785,-8.22121487573658,2
2-15606,-21.121586406074037,0.623961445657497,4
2-6758,6.235179654224566,0.5974720450317614,3
2-39372,1.4377219557014838,5.099912014220245,2
2-39138,11.192339947413892,-7.409103587405643,2
2-2417,2.0999376995302383,14.212917352476866,2
2-26701,16.91679860619143,9.579092016045509,2
2-12928,-10.652742523483564,-14.168558552871321,2
2-23018,13.903983173805091,7.122942693692175,3
2-26013,11.28962424476334,9.339407707332665,2
2-1195,-8.991612312530062,-3.1440717644161307,2
2-15506,-19.339683536269632,-0.3744943074358843,4
2-15629,-13.903092099764718,3.328463710758632,2
2-3593,14.17606350059078,11.399619664310045,2
2-20067,-1.922706798237255,4.085737749931312,2
2-4775,4.288248177228857,-5.252522546458226,2
2-4765,-11.601317118172624,-9.693231202764977,2
2-3554,-0.9511854095344084,-0.3046480053682441,2
2-38805,8.207841032017681,-6.622818001732653,2
2-12475,14.816866065349664,-14.281280162755133,2
2-19907,-4.818625376953604,-6.767090808551049,2
2-4870,5.033314674534188,11.905375875163694,3
2-24835,17.372663135537525,4.8785031859927095,2
2-3428,0.19811557945504835,5.804323218521504,3
2-39421,7.402315177530475,-6.76981534324367,2
2-22936,-4.568137151711211,-1.8063653694158817,3
2-1324,-7.838226632418613,5.0762525026552545,3
2-11606,1.5279829427895264,6.840220146221125,2
2-15372,-18.710719815742692,-0.38047189379017493,4
2-15415,-12.118983983556285,-4.883705722416635,2
2-14910,-9.574636402944245,8.9985247720834,2
2-38377,8.13798019800901,6.320012419264084,3
2-38612,-10.941720338751207,-13.635038632007504,2
2-38533,10.4256547373354,9.419249828469091,3
2-29770,8.893938871035244,-6.928468141743419,2
2-181,-3.120852479932347,-10.294394850808732,1
2-610,14.574745715792853,6.200872224539724,2
2-4978,12.14288006952817,-5.822820857675024,2
2-38532,8.493268560852327,12.82106221931822,2
2-32746,14.689719105663523,-10.881391047769602,2
2-38262,-3.762314556493769,1.4521338759161735,2
2-2184,10.715519752838055,7.278855540963184,3
2-35758,-3.8597343685530916,5.597196707617433,2
2-38807,9.645638335606685,-12.998150992880838,2
2-15564,9.259545298948197,-14.066365436760163,2
2-2541,6.349072261781028,5.6113080686091,2
2-2209,-1.0287506531496666,5.681864732168426,2
2-4743,-1.5483994226404898,11.890397695636814,2
2-4638,11.678091352989776,12.730655433644575,2
2-5033,13.136835107618648,-9.835109877740372,2
2-32693,11.831760824513449,-11.616898774888835,2
2-2557,14.633710024460905,6.67136114224214,2
2-19911,-12.378597906617593,2.9659563056452516,3
2-25850,14.096643346124658,4.8884610144376435,2
2-3556,15.223190774505506,7.612543324155022,3
2-15463,-13.545133913354602,-6.365777885829192,2
2-25927,4.044650835697056,10.72972355770774,2
2-24477,-3.962886445354788,-5.510191103983753,1
2-30752,2.2506866537733665,-4.935279270263316,2
2-38451,-13.208325735167017,-10.781769493827165,2
2-2497,-1.7743197164185196,7.107286486723329,2
2-4640,2.168785009991693,1.8855969435207014,3
2-7828,2.462448525829293,9.73267204393988,2
2-2252,10.989525234478329,7.35032286982751,3
2-14354,10.968778903626129,-14.0537397771919,2
2-19913,-14.124650295076801,-7.478827897196993,2
2-1073,-16.356990539023275,0.3459419120261026,4
2-2271,-10.461033903953306,0.7606296761868399,2
2-3615,-13.317471137302668,-3.585211847912884,2
2-3555,-5.953916221594267,1.778368751430538,2
2-9998,4.277712960099898,10.775360415622465,2
2-4699,6.834646886411458,2.9896766750547084,3
2-29334,5.9292621183506515,9.072697491544295,3
2-4740,9.643063016477525,8.691781410646668,2
2-3449,8.055618409040653,-0.507323332534949,2
2-19768,-9.713891506668162,-12.687830118524447,2
2-3377,11.37827044407482,7.211132351220517,3
2-25185,-7.334855777950935,-7.75379637923662,1
2-3379,-4.358885102191388,18.172788141392687,1
2-3450,2.024734721865643,-15.090118540638894,2
2-3617,2.259479185342464,4.223360139766805,2
2-25255,-6.766488323747527,-9.572364997323122,2
2-19908,5.556087420081909,-9.644822117000595,2
2-23212,-4.75659363064677,-12.337864489661037,2
2-571,-6.3244539159875215,6.0851863172958165,2
2-13518,15.034741515898778,-5.804046569265157,2
2-3658,10.7542568515146,10.103769167657816,3
2-27027,-4.587782940053619,2.0895536406785684,2
2-14389,4.028533158253316,13.77789722094589,2
2-3470,7.649829444403443,2.1725767452779774,3
2-2182,5.753235993249152,1.808204987711972,2
2-22351,0.1274002352940685,9.24963590784876,2
2-22657,-7.85058249111061,-1.9788408035299618,2
2-4614,-3.4288618785998097,15.733052510002766,2
2-9927,9.934552900472584,7.16621015086292,3
2-14837,6.000900584047032,13.844886638132353,1
2-26049,-13.123148178433825,-3.1534454069529625,2
2-26946,-22.57473656104111,-0.5092942169106859,4
2-19565,-8.353254410514097,-3.516094727663338,2
2-209,-2.5403038159694917,-6.520681114843232,2
2-38251,6.562217745283086,0.23360636360116444,2
2-26007,-1.2717442820771763,14.967814130477912,2
2-32729,5.591493119280982,2.04231094281907,2
2-23851,-5.187259836036705,-5.010799037610297,2
2-8934,11.631621910735912,-14.800163402915837,2
2-19920,-22.303555200510054,-3.692380271292118,2
2-3402,7.435648338962906,0.349621081759221,2
2-3431,4.2718448848083,-0.19445023759167246,2
2-2207,1.3436703684054616,9.51080335613744,1
2-15447,-17.27836629116132,1.8075478618812892,4
2-4627,11.036071216793225,16.819818549962367,2
2-28842,-2.3023603772504218,-5.846618682361091,2
2-11441,4.209831886370225,2.392608845846986,2
2-8744,7.691395563319416,-8.575816743622855,2
2-11555,0.8493386918758364,6.4282497171131405,2
2-20251,-21.16675035550951,-7.188568937102383,2
2-3510,-1.3843552978997553,6.156122355953066,2
2-31003,-5.555196979521717,4.086739354827014,2
2-3473,11.775068766915371,5.13391002312583,3
2-1460,-16.578909946165226,-11.841067734706371,2
2-36433,-13.080568495183316,-11.75516418560406,2
2-27018,0.9136655409669918,-15.178389362362074,2
2-32414,11.235193004374056,-9.57553881648755,2
2-19747,-18.816928537040656,1.539902266898562,4
2-38383,-11.287705190474043,-10.735710701536377,2
2-4911,2.9265506257431726,12.560362485572869,2
2-3646,-0.3188978626351034,17.957614046649667,2
2-4882,2.603415935423248,-3.787549304481918,2
2-15469,-17.44727542817181,-0.20793103530606227,4
2-2231,2.238279090663509,-10.653203206871522,2
2-38537,10.36901807448787,-3.8369826511332565,2
2-1323,-11.231888442246284,8.31396874082565,2
2-23004,-7.715993034061707,-1.90326908376915,1
2-3535,14.803350012526778,8.315552654208421,3
2-32307,14.026607741667068,-9.830253118184983,2
2-7512,-11.076547348260458,-0.05457343314325721,2
2-9578,12.398325175486367,-9.8882459105477,2
2-3656,18.270665446890067,11.431675908799008,3
2-3552,2.337037153445852,12.915714994361416,2
2-24762,17.78495321044781,4.700152414140942,2
2-19947,-3.898559569196903,-2.843487721525846,2
2-2352,-19.99250541443107,2.112747407431119,4
2-205,-2.6926361496599838,-1.7243796990584628,2
2-3509,13.137550282600317,14.42425731056986,2
2-3520,-20.033705023925506,1.2730907209876783,4
2-34722,2.203119891137281,-0.9665890151959854,2
2-25157,-12.910444818680356,7.186776249358712,2
2-25113,-5.433929504618311,-6.18560366891771,2
2-186,-6.563158786906774,10.783709380343433,2
2-36160,-6.537592082161156,14.241409932314088,2
2-15380,-20.37820355886991,0.9953459609049795,4
2-9904,12.960020641487182,-11.887471601004824,2
2-3527,11.117928374325036,-3.2168737139926318,2
2-3598,5.402817233210893,9.47693016118266,3
2-39375,-0.511067478854112,13.69892987367009,3
2-30022,-1.1584025547584686,-4.211641431443889,3
2-30303,6.606051455843311,0.9497605656937081,3
2-35345,9.005907183571269,-13.055742329010146,2
2-31800,0.2665043412905139,4.449370214702719,2
2-19846,-1.8229711907945234,-3.541991571897991,2
2-1608,17.915557422310446,-0.5102377668628887,3
2-27242,11.633879011623241,-15.274104478059414,2
2-4815,12.785186258193596,1.7825797652057107,2
2-4733,2.492821254657895,2.6650502093558117,2
2-2256,10.12437445439704,12.265653832442121,2
2-15423,-15.11360307740782,-4.583889361688711,4
2-27049,9.387846482087514,-4.213762772014348,3
2-23011,-6.144805695334514,-12.063770279240636,2
2-15104,-6.115372447298114,-11.023031746365627,1
2-33328,2.7819802079626186,12.907473132295381,2
2-3688,-10.28086778900932,14.314136447698369,1
2-15370,3.338828098615806,-4.222436818346788,2
2-3448,17.559130725852242,-0.5293301667923224,2
2-2377,-8.347186195001619,-6.9773827493362175,2
2-3670,7.403561578346615,6.798487807114427,3
2-19916,-0.16866467310011463,-8.581321801155736,2
2-14527,9.88605194737735,10.934056494299154,3
2-19019,-15.89824759453771,-7.674406152574346,2
2-3683,12.836548263586149,10.964064673194608,3
2-29174,4.678304824679131,-9.347083240874083,2
2-7291,-9.20007450037735,8.23806270873508,2
2-19923,16.518405710990617,9.368133108081674,2
2-3401,0.5600114440730452,14.068858200390908,2
2-32858,13.138898428677628,-11.804948234245751,2
2-3411,-0.18209613185833165,9.41219226215022,2
2-4580,-5.460963419893682,1.5110736252280454,2
2-2258,-7.826212328980393,10.062579789807776,2
2-2312,-7.837297587087701,-3.2057011193449076,2
2-26228,10.011432040973531,-3.370209967034646,2
2-4862,11.821257384286307,9.676184405190757,2
2-3477,-11.04293206423468,-0.20107284252087887,2
2-4597,0.038365275568370286,-2.7841007918900935,2
2-15396,2.3688302021654746,0.42356857385316615,3
2-15651,-20.157238093016375,1.2912781832246893,4
2-11195,6.956106099084497,5.429008102563374,3
2-14701,6.208583708878237,-8.990609484826578,2
2-23303,-9.157529190571495,-1.34292186481174,2
2-4686,6.777375986637311,-4.4299120300387465,2
2-25376,-4.03576684533877,-6.9051458298145025,2
2-39170,-10.553474202594423,-14.639858051566375,2
2-3443,3.534507783249885,2.39834659008477,1
2-14783,-0.12326671983334359,1.7776465667440695,3
2-4805,4.726847624767855,11.501941851448645,2
2-14524,13.561321436221219,11.881076336693232,3
2-3413,17.708990858065487,4.710881880291886,2
2-15451,-1.9396102442012122,-2.823394991321334,2
2-24779,-9.255184635915024,-2.694995527841208,2
2-3580,13.142015460746448,5.178373524737421,3
2-15579,-21.714942792475128,0.15268993097465478,4
2-4772,11.812640211187633,12.709647917934642,2
2-15748,-12.626155946155679,-6.515469811745389,2
2-2180,-1.656115124703039,6.201056535732254,2
2-3551,4.426420064822137,2.207136348513865,2
2-28948,12.780625461486036,-13.318431467335326,2
2-3425,1.9165176953335135,-6.19968312046613,2
2-15510,-18.849228221427584,0.47170184769044154,4
2-3765,4.760548056137857,3.1356737965077124,2
2-38313,-11.958622639143325,-4.183929285332847,2
2-3660,-0.8350679867147115,6.740053842678052,2
2-3395,-1.9234246522586538,-14.252401407673538,2
2-26473,-9.34372830126874,3.0357512680993683,2
2-2124,-5.807160774640061,-1.4162277678628539,1
2-3588,-16.51592756038132,-11.136444843461367,2
2-2276,1.1868794373274356,-11.6459118340392,2
2-2357,8.247673066283141,6.887371838446024,3
2-8857,12.099875480121526,-8.303465374392962,2
2-23749,-0.807043153866839,18.250224024466625,2
2-14897,-10.781474473454193,2.137064614218492,2
2-23650,-12.683873199550346,8.551807123252578,2
2-4737,5.259046264937338,7.295083526588136,2
2-39516,-5.223496546318749,-8.847535322484015,1
2-16185,7.949304484748598,-11.719178036828097,2
2-9196,-21.83990674024729,0.30380585508445485,4
2-29819,-2.809503369522167,12.983790220303245,2
2-4921,4.810142841113141,16.012445617413054,3
2-10923,-20.315323572575377,3.3818833918244513,4
2-18363,-18.88778303478367,-1.528029319884793,4
2-38271,-10.53385482336262,-13.645882967979832,2
2-3489,9.28662894560534,13.904999857412918,2
2-19857,-20.199475699111378,-4.03389106273448,4
2-2248,7.482682494306886,4.429592702351648,3
2-2552,17.426651494283195,-0.5873790530666515,2
2-15366,-22.205497358096043,-1.0879189881497944,4
2-4731,0.4748663221412786,-17.770506652425322,1
2-23459,-2.7920256479857466,2.9425935877138665,2
2-2533,-3.2801263752334187,2.1275548390273316,3
2-38245,11.886219860730447,11.51710864106997,2
2-38618,8.585182220758377,-1.3770696667994622,2
2-26646,10.329774468209635,-4.017997659715215,2
2-9202,-15.177919031990994,-10.773930189847485,2
2-804,-6.177125883838,-12.209078779518924,1
2-15373,-19.79981359605253,0.0940290424284118,4
2-14907,-3.316708056556223,-2.0755364863581724,2
2-19281,-18.58035175704409,-2.188603795169062,4
2-31185,7.494301457214309,-13.592421197283736,2
2-4863,-1.1175549784777652,10.298630451458532,2
2-7738,-13.077809704838865,9.101981601139032,2
2-2375,2.861312503355428,-0.3677542137961999,3
2-8506,1.8299334337030804,-7.378161529245122,2
2-4855,7.8013305153268355,8.447619847753506,2
2-20122,0.3598494530341638,-4.436225648526215,2
2-13461,-2.4607896936983367,-1.492629982255628,2
2-20052,-15.666726572226953,-11.236185596796116,2
2-14571,7.29271024506925,3.133604025549432,3
2-39422,10.88106165110894,9.394019575145094,3
2-22952,-2.492183918278556,3.341884047811783,2
2-26985,7.794301583537148,-7.950845244036201,2
2-15615,-17.747457338215273,-4.58706765469653,4
2-15446,2.3546069192204397,0.6839611397055285,3
2-19785,-19.38215765012159,-3.051410938313996,4
2-15481,8.138396451936297,18.15581368455149,1
2-4673,3.8516737758332336,0.19111629197663474,2
2-38852,3.584939563759923,-4.347711305316906,2
2-2022,3.867083887728644,5.033139787660114,2
2-3621,3.3814425918744258,1.3008405773850633,2
2-7973,10.011711156608248,-7.838073600809804,2
2-23013,-10.153543786774769,-1.9097676739708622,2
2-14300,7.320963619998347,12.519137247174854,2
2-39145,9.96512128999124,-9.30743431775843,2
2-28967,13.832085407408206,4.444333676175026,2
2-7745,7.189774104408207,-15.703583605428797,2
2-36435,9.130185156952136,-13.145645524303633,2
2-33919,13.49308441441827,2.9440528018459338,2
2-4586,1.6792739491384756,15.367085866663054,2
2-24664,-7.695812976185586,2.351429735435366,2
2-11260,8.511444833676398,-6.5083646186201225,2
2-9873,-1.4112497520134537,-1.504093437653072,2
2-3592,8.385214056707925,-14.605092202090692,2
2-27074,7.417867907150331,-9.61682293423588,2
2-26128,0.8452583760984865,-16.413503105328708,1
2-277,-0.8375834163217513,-0.24587060176345285,2
2-12009,7.822780979499661,-14.032754530273387,2
2-38464,2.276480506345385,-6.699294481713301,2
2-15513,-5.404407749080285,-9.470975831227076,1
2-19791,7.555386999463413,-6.016951393079051,2
2-35209,-1.9840506790787646,-4.6538715101809975,2
2-32863,12.883423903793311,-12.651525172857063,2
2-3682,12.810378839803706,8.531405147638747,3
2-32755,11.604873405747584,-14.934339073279478,2
2-24397,7.860510898985116,4.110134942158244,3
2-10464,0.1506720347066431,2.970962816737367,2
2-25166,-13.83136190316313,-0.2999538749985185,4
2-9443,4.342350358006092,17.065077359894985,2
2-9006,-16.954393310091167,-5.032571124491987,2
2-8707,4.860302103702836,-2.9313833515627143,3
2-13,4.112265700734874,-10.831221322839188,2
2-26550,5.805503778324221,-0.6079047484281147,2
2-4787,3.3993863902877997,11.080107870018216,2
2-38432,0.9615411711686708,8.452875856922827,2
2-4628,1.37494979282226,17.238254889703644,2
2-24530,0.15040239390528734,7.875141586229594,2
2-3680,10.76789773959959,8.354437633571635,3
2-4564,10.885813532007765,2.167419680257703,2
2-39379,-0.1755560899289196,-7.034939676896998,2
2-38214,-3.9022162554229545,-0.04013898724701805,2
2-11103,1.064000675581515,-8.370139667706939,2
2-3655,15.935404626175558,9.786834613208475,3
2-22992,-5.670588904949025,-4.6108247933375575,2
2-3581,-5.5248629987901055,-6.1071258398484405,1
2-12984,-15.241017551889174,-4.608750533441576,4
2-15584,-18.853826707212274,1.8208991270394013,4
2-3540,5.362542557400378,-4.259235160592552,2
2-6272,0.16939523021140865,-6.954332309899716,2
2-846,-2.6053075556493206,6.41948105493373,2
2-10690,12.838494768161079,-4.144029832350494,2
2-5283,12.118607247793276,-12.395203825244948,2
2-4874,-1.2744759535712324,14.990156698757753,2
2-4924,9.118659849737535,-0.8301116245166698,2
2-38786,7.290420014966678,-1.6515001677333008,2
2-3528,11.075439821013836,6.389907887561203,3
2-25095,17.384190901488076,4.935507202178778,2
2-3412,-10.736635207260035,1.9524427960448372,2
2-30818,4.609074043398693,-11.880541134391901,2
2-36168,9.265745583843536,-11.342556341062235,2
2-75,-2.9895483502127616,6.3439714875199416,2
2-1327,-10.94245802036224,7.813019071790941,2
2-3398,8.068812703930734,-3.2705235493922173,2
2-3373,12.325790535185957,5.991780199109272,3
2-4779,-0.44907504422128197,12.367611321324256,2
2-26050,4.213078103061023,-9.327155624578877,2
2-39286,0.3395857479705938,4.127530237400656,2
2-8782,2.1647192310169947,-2.2752697146480827,2
2-26047,-1.9235860737013024,12.067247386078975,2
2-4906,1.1832298352148196,-4.198017033903707,2
2-11343,8.750910456912191,-9.562315531851743,2
2-15590,6.242134654137588,-9.148022547742352,2
2-3614,10.107407527662165,16.550253902667446,3
2-38243,5.592161964637781,0.14804781632072508,2
2-30142,5.536686345122004,-6.800665272231599,2
2-12163,13.82694933156659,-4.975204616897825,2
2-5131,10.88120205845674,-10.491683640254209,2
2-4768,5.668631349580961,10.47440812327447,3
2-15610,-20.98008317907734,1.6963338772303849,4
2-20028,3.282557976952849,-7.424808067777274,2
2-19851,-21.758734721145206,-0.25309090101399523,4
2-23456,0.8288637980073537,-9.733897408347206,2
2-34776,0.3815558100797406,-13.205825463513508,2
2-29720,10.148602065806536,-15.683094944812883,2
2-19917,1.7839641626563252,-0.39084416596192606,2
2-3432,9.928571826956395,17.15637968836698,2
2-210,-4.219840284898246,6.899416204325575,2
2-1556,-11.761151366891388,8.585976320728264,2
2-27034,7.055989447428897,-9.370766557282845,2
2-8800,0.6666739609615782,-6.6340360047980536,2
2-39045,5.747506753524927,2.288184688251274,2
2-27150,-7.070245847939142,0.5377981595418745,2
2-3439,8.98517646482118,3.2726002161919574,2
2-15433,-21.029633607147442,2.3708250601217706,4
2-3392,5.299659076728545,-1.3259841732398883,2
2-15203,-9.377234669959442,-2.503282255112122,2
2-3665,11.454675257739963,7.985460487862093,2
2-36070,2.0904884029472606,-2.8596598236190767,2
2-35056,14.149185293671438,-1.2108636734681058,3
2-38513,-4.4032097178289815,13.158184373219958,2
2-2478,4.281326888208944,-17.09284569409593,2
2-38438,-6.393625316924909,-9.792893124919257,1
2-6728,-9.953281737137816,-0.022891695282887613,2
2-24996,6.303893807125276,-7.182845477551068,2
2-39465,-0.7607902352309233,11.721426718846716,2
2-4750,8.999780932068772,8.747388203808365,2
2-3434,12.007475570927252,8.856573509568447,3
2-3424,5.2093827092040135,-2.001878959755183,2
2-26063,8.022740677631663,-3.164430272473412,2
2-12808,4.600538348319298,10.07536871977868,3
2-25897,-1.3992182338898935,-9.977244206939442,2
2-38375,13.515293007626378,11.851111237149475,2
2-6895,10.183823212128388,-15.544370724382055,2
2-8961,-8.168849149420597,-4.6563581740530555,2
2-15393,-19.468022826272183,-0.4277812723069463,4
2-15591,-10.993378742457605,-2.4651557171344436,2
2-14522,10.611107457566725,8.911990340882584,3
2-2215,-11.056929317078898,-0.4827990194580339,2
2-26149,-13.428936571614013,1.3968415274596646,2
2-4616,0.5641786120291256,12.590674391818936,2
2-23765,-10.404002656805757,8.33424600864911,2
2-23333,-12.333565354221404,9.775446468939613,2
2-24559,-3.580654527933805,-16.515759921390668,3
2-27560,10.344542478950288,-10.755587786965066,2
2-2216,-1.8914636572174877,6.445202273018471,2
2-7543,-0.45973602784342943,-9.575859946642353,2
2-11992,3.2958396321294896,9.633097025030713,2
2-3515,-12.683740015237507,-3.2747596950169453,2
2-13310,-0.22644341030955184,1.099551034888463,2
2-31792,-0.5306009520369328,-2.692140356062864,2
2-15555,-20.087184549181398,3.3550054064714447,4
2-18535,-20.38610510663888,-1.1806777992846353,4
2-38306,-1.3466719614112639,1.0102752193169189,3
2-38681,11.596064458686497,-12.201044322211631,2
2-3630,-1.411370441645151,-10.883257967914219,2
2-22913,4.680650153556585,-12.057579108778818,2
2-26700,4.680377318007776,-3.726739774731404,2
2-38528,-3.377524488682941,3.2896136117185093,2
2-570,-8.156194805448026,-5.062495462120297,2
2-2116,15.061160096039153,3.2304196548896584,2
2-4571,3.5041698111066353,11.108407248766806,2
2-4691,9.191711995227768,7.8643202211910115,2
2-19934,-13.026801107933345,-0.7374455630156369,2
2-155,-6.482426876917241,-8.660047076913203,1
2-14239,7.824736062306923,9.861770470309867,2
2-4909,5.7668351631313275,10.669627797836338,2
2-3634,14.430322530626967,9.209192046527745,3
2-22969,-10.852746565560368,1.4079595943989813,2
2-14901,-9.639543667252026,-2.170443137140611,2
2-24458,4.308389542372795,-8.741842778056618,2
2-19836,-17.136236407259695,1.6709632860487902,4
2-6975,-1.3005123423704141,-2.9182269229660593,2
2-17494,-14.086088449786441,-5.063050107301954,2
2-25983,0.6758847949610715,7.106566139291628,2
2-2385,1.149474370946947,-2.502362176004283,2
2-32952,-5.103691220216209,-10.686167051017199,1
2-39035,-11.748163258228859,-3.5036497994714297,2
2-7965,1.3485758110494157,-5.251590529715543,2
2-34585,-7.0591623722203325,0.5281488630504596,2
2-14857,8.782787263015228,6.883471815521337,3
2-626,-6.690994384882727,3.5586146933525025,2
2-25938,-5.681605327166018,1.6814398950260714,2
2-8263,13.035882807750827,-9.280110545983556,2
2-3671,6.692132226888998,8.04523313225604,3
2-15515,3.450901911292237,-7.2687390549476625,2
2-27365,12.903818801727828,-14.004263458396785,2
2-27755,14.045534441863044,-9.011599607870783,2
2-38378,6.75642966456369,16.041709951750374,2
2-13548,3.3454748661476397,11.133152090591894,2
2-23364,-9.305184164553308,-4.431194688385344,2
